9/27/2011,12:00,E,4200 54TH PL,32.7531761,-117.0783128
9/27/2011,15:00,I,6800 BENJAMIN HOLT RD,32.6897163,-117.0512463
9/27/2011,13:00,6,1800 DIAMOND ST,32.8034332,-117.2378852
9/27/2011,10:20,6,DILLON TL,32.7153292,-117.1572551
9/27/2011,9:00,6,1000 UNIVERSITY AV,32.748533,-117.1552947
9/27/2011,7:30,8,9300 OVIEDO ST,32.9690738,-117.1273616
9/27/2011,13:23,A,10500 SAND CRAB PL,32.911291,-117.2206515
9/27/2011,9:14,C,3900 OLD TOWN AV,32.7489612,-117.1925868
9/27/2011,15:29,5,7800 HIGHLANDS VILLAGE PL,32.9622082,-117.1551287
9/27/2011,7:45,6,1500 02ND AV,32.7209152,-117.1629681
9/28/2011,8:30,5,6500 MONTEZUMA RD,32.7694159,-117.0583443
9/28/2011,2:00,6,4600 MAX DR,32.7594954,-117.0953358
9/28/2011,14:00,6,6700 MURRAY PARK DR,32.7923141,-117.0518133
9/28/2011,12:00,F,4600 ARAGON DR,32.7614696,-117.0573379
9/28/2011,12:00,F,6700 MEWALL DR,32.8051721,-117.0076606
9/28/2011,13:00,Z,8200 SANTALUZ VILL GRN N,32.998256,-117.148307
9/28/2011,19:30,5,1000 PROSPECT ST,32.8475238,-117.2749343
9/28/2011,0:00,F,19500 SYCAMORE DR,33.0454337,-117.042548
9/28/2011,12:30,5,14000 MANGO DR,32.9528617,-117.2474351
9/28/2011,10:00,Z,2900 ZOO DR,32.7380766,-117.1487344
9/29/2011,14:55,4,3100 NEWTON AV,32.6949553,-117.1272762
9/29/2011,16:00,5,11100 PROVENCAL PL,32.9665419,-117.088445
9/29/2011,4:00,4,3600 LOFBERG ST,32.8113702,-117.1065104
9/29/2011,7:30,5,5100 TRIPLE CROWN RW,32.9734297,-117.2082814
9/29/2011,13:00,Z,5900 STRESEMANN ST,32.8487098,-117.2224907
